course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
PHYS UN3081,INTERMEDIATE LABORATORY WORK,"Prerequisites: phys UN2601 or phys un2802 Primarily for junior and senior physics majors; other majors must obtain the instructors permission. Each experiment is chosen by the student in consultation with the instructor. Each section meets one afternoon per week, with registration in each section limited by the laboratory capacity. Experiments (classical and modern) cover topics in electricity, magnetism, optics, atomic physics, and nuclear physics.
",,1:10pm,5:00pm,10229,Morningside,W3081-20211-001,INTERMEDIATE LABORATORY W,Physics,PHYS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYS/W3081-20211-001/,To be announced,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",2,UN2601,M,20211PHYS3081W001,LABORATORY
PHYS UN3081,INTERMEDIATE LABORATORY WORK,"Prerequisites: phys UN2601 or phys un2802 Primarily for junior and senior physics majors; other majors must obtain the instructors permission. Each experiment is chosen by the student in consultation with the instructor. Each section meets one afternoon per week, with registration in each section limited by the laboratory capacity. Experiments (classical and modern) cover topics in electricity, magnetism, optics, atomic physics, and nuclear physics.
",,1:10pm,5:00pm,10230,Morningside,W3081-20211-002,INTERMEDIATE LABORATORY W,Physics,PHYS,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYS/W3081-20211-002/,To be announced,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",2,UN2601,R,20211PHYS3081W002,LABORATORY
PHYS UN3081,INTERMEDIATE LABORATORY WORK,"Prerequisites: phys UN2601 or phys un2802 Primarily for junior and senior physics majors; other majors must obtain the instructors permission. Each experiment is chosen by the student in consultation with the instructor. Each section meets one afternoon per week, with registration in each section limited by the laboratory capacity. Experiments (classical and modern) cover topics in electricity, magnetism, optics, atomic physics, and nuclear physics.
",Morgan May,1:10pm,5:00pm,10231,Morningside,W3081-20211-003,INTERMEDIATE LABORATORY W,Physics,PHYS,http://culpa.info/professors/1416,silver,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYS/W3081-20211-003/,To be announced,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",2,UN2601,F,20211PHYS3081W003,LABORATORY
PHYS UN3083,ELECTRONICS LABORATORY,"Prerequisites: PHYS UN3003 or PHYS UN3007 May be taken before or concurrently with this course. A sequence of experiments in solid-state electronics, with introductory lectures.
",John Parsons,1:10pm,4:00pm,10232,Morningside,W3083-20211-001,,Physics,PHYS,http://culpa.info/professors/357,silver,31.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYS/W3083-20211-001/,To be announced,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",3,"PHYS UN3003
PHYS UN3007",MW,20211PHYS3083W001,LABORATORY
PHYS UN3500,SUPERVISED READINGS IN PHYSICS,"Prerequisites: the written permission of the faculty member who agrees to act as supervisor, and the director of undergraduate studies permission. Readings in a selected field of physics under the supervision of a faculty member. Written reports and periodic conferences with the instructor.
",Jeremy R Dodd,,,10233,Morningside,W3500-20211-001,SUPERVISED READINGS IN PH,Physics,PHYS,http://culpa.info/professors/2929,silver,23.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYS/W3500-20211-001/,,,,3,,,20211PHYS3500W001,INDEPENDENT
PHYS UN3900,SUPERVISED INDIVIDUAL RESEARCH,"Prerequisites: Permission of the departmental representative required. For specially selected students, the opportunity to do a research problem in contemporary physics under the supervision of a faculty member. Each year several juniors are chosen in the spring to carry out such a project beginning in the autumn term. A detailed report on the research is presented by the student when the project is complete.
",Jeremy R Dodd,,,10234,Morningside,W3900-20211-001,SUPERVISED INDIVIDUAL RES,Physics,PHYS,http://culpa.info/professors/2929,silver,23.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYS/W3900-20211-001/,,,,1-5,,,20211PHYS3900W001,INDEPENDENT
PHYT M8003,CLINICAL EDUCATION SEMINAR I,"This is the first in a series of four clinical education seminars designed to prepare students for their full-time clinical education experiences. This course includes an overview of the clinical education program, policies and procedures, and the site selection process. Students participate in training sessions required for the clinic including HIPPA and bloodborne pathogens training. Students are introduced to the practice sites available for Clinical Education I and participate in the placement proces
",,,,14338,Health Science,M8003-20211-081,CLINICAL EDUCATION SEMINA,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8003-20211-081/,,,,0,,,20211PHYT8003M081,ONLINE COURS
PHYT M8105,NEUROSCIENCE,"This intensive course during the second semester of the DPT curriculum provides students with detailed coverage of neuroscience through lecture and one human cadaver prosection lab. The focus of the course is on the integral relationship between structure and function, as it relates to the neural basis for perception, movement, behavior, and cognition.  A comprehensive understanding of normal structure and function provides the foundation for understanding abnormal structure and function.  Both the lecture and laboratory components of the course are critical to success in the program and as a competent entry-level clinician. This course uses a primarily systems approach to study neuroscience.  The first part of the course covers essential concepts, such as neurobiology, neurohistology, neurophysiology, neurodevelopment, and neuroanatomy.  The second part of the course covers perception.  The third part of the course covers movement.  The fourth part of the course covers homeostasis, behavior, cognition, and alterations (i.e. healing and aging).  Functional consequences of lesions to various parts of the nervous system will be discussed.
",,,,14340,Health Science,M8105-20211-081,,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8105-20211-081/,,,,4,,,20211PHYT8105M081,ONLINE COURS
PHYT M8112,MEDICAL SCREENING,"This intensive course during the first semester of the DPT curriculum provides students with detailed coverage of human anatomy through lecture and cadaver dissection. The focus of the course is on structure and the integral relationship between structure and function. A comprehensive understanding of normal structure and function provides the foundation for understanding abnormal structure and function. Both the lecture and laboratory components of the course are critical to success in the program and as a competent entry-level clinician. Using a patient case-based approach this course will emphasize utilizing clinical decision making/differential diagnosis skills effectively and efficiently related to the concept of threshold detection to identify impairments or “red flags” in medical screening that warrant referral to other professionals. While they establish examination schemes, students will evaluate patient data in order to select the next-best history question to ask, or the next-best physical examination procedure to help rule out potential pathological processes. Existing medical screening guidelines will be reviewed and applied to the various cases-illustrating appropriate use of the guidelines and also potential limitations. Professional communication skills and strategies with patient/clients and physicians will be applied and practiced throughout course.
",,,,14341,Health Science,M8112-20211-081,,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8112-20211-081/,,,,2,,,20211PHYT8112M081,ONLINE COURS
PHYT M8126,KINESIOLOGY & BIOMECHANICS II,"This is the second in a series of Kinesiology and Biomechanics courses in which the study of normal human motion is continued in greater depth with an emphasis on solving clinical biomechanics problems and introductory gait analysis. Although this course is part of the foundational sciences, students will begin to integrate this material with clinical cases and scenarios. Lectures are combined with team-based learning activities and out of classassignments in order to promote collaboration, higher-order thinking skills and affective behaviors required in the clinic.
",,,,14342,Health Science,M8126-20211-081,Kinesiology,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8126-20211-081/,,,,3,,,20211PHYT8126M081,ONLINE COURS
PHYT M8130,MOVEMENT SCIENCE,"This course adds to the basic science curriculum while beginning the process of translation to clinical practice. Psychological literature of skill acquisition is integrated with neuroscience and biomechanics literature of motor control. Beginning application to clinical practice is emphasized.  Conceptual framework of movement science, including normal motor control, and skill acquisition will be formulated. Principles of motor control, including neurophysiological, biomechanical and behavioral levels of analysis are discussed. An analysisof postural control, locomotion and reach and grasp will be conducted. Principles of motorlearning, including learning and practice variables are analyzed.
",,,,14343,Health Science,M8130-20211-081,,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8130-20211-081/,,,,2,,,20211PHYT8130M081,ONLINE COURS
PHYT M8212,PROFESSIONAL DEVELOPMENT & PRACTICE II,"This 15-week course is the second of the four Professional Leadership and Practice courses. The course occurs in the second semester of the DPT curriculum and is designed to educate students about the multiple dimensions of professional practice in physical therapy. The course will examine the professional roles of the physical therapist as an interprofessional team member and health promotion advocate. Topics covered in the series include behavior change, motivational interviewing, health promotion, team decision-making, and narrative medicine. This hybrid course combines lecture, independent reading, group discussion, active experiential learning activities, narrative medicine seminars and written assignments to provide students with the opportunity to effectively promote health behavior change with effective communication strategies and cultural humility. Students will be asked to engage in reflective writing and reflective listening during class discussions, small group activities and on-line activities in order to develop skills that optimize shared meaning, motivation, and self- efficacy. Students will participate in the campus-wide interprofessional day activities and will develop e-Portfolio content and reflections as part of the three-year professional development e-portfolio project.
",,,,14421,Health Science,M8212-20211-081,PROFESSIONAL DEV & PRACTICE II,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8212-20211-081/,,,,2,,,20211PHYT8212M081,ONLINE COURS
PHYT M8303,PT PROCEDURES,"This clinical science course emphasizes foundational patient care skills with an emphasis on physical therapy practice in the acute care and inpatient rehabilitation settings.  This course focuses on developing basic knowledge and skills required to deliver physical therapy services in the earliest stages of recovery, from critical care to inpatient rehabilitation. Students will learn to combine data from multiple sources (including patient history, laboratory results, and patient examination) to produce a diagnosis and prognosis and develop an individualized plan of care. Students learn basic patient handling skills they will utilize throughout the remainder of the DPT curriculum, and they practice and demonstrate proper selection and use of common assistive devices. There is a concurrent focus on physical therapy documentation and the use of functional goal writing to support clinical decisions and justify skilled care. Clinical decision-making is developed through role-playing, case study, and review of scientific literature. Emphasis will be placed on the physical therapist acting as part of an interdisciplinary team of providers, and the important role of patient-centered care.
",,,,14424,Health Science,M8303-20211-081,,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8303-20211-081/,,,,3,,,20211PHYT8303M081,HYBRID ONLIN
PHYT M8308,CONCEPTS IN THERAPEUTIC EXERCISE,"The Concepts in Therapeutic Exercise course is taught over the spring semester of year one. The course introduces the student to the underlying frameworks and constructs for normal and dysfunctional movement assessments, and the development of individualized exercise programs as part of the patient management model. Exercise applications that are utilized throughout lifespan that address identified impairments; activity and participation limitations are emphasized. Students will apply clinical decision-making strategies to practice, design, modify and progress exercise programs with proper biomechanical alignment and proper muscle balance for optimal performance that may include range of motion, postural stabilization, progressive resistive exercise, flexibility, pain, proprioceptive neuromuscular facilitation, closed and open chain exercise applications, proprioception and/or balance strategies. These underlying concepts are applied to disorders of the upper quarter, lower quarter and trunk. Video/Case studies presenting with a variety of musculoskeletal, neuromuscular, integumentary and cardiopulmonary impairments will be used to develop clinical decision-making and therapeutic exercise design for a variety of clinical disorders. Patient-practitioner interaction as well as patient instruction will be integrated throughout the series. 
",,,,14426,Health Science,M8308-20211-081,CONCEPTS IN THERAPEUTIC EXER,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8308-20211-081/,,,,2,,,20211PHYT8308M081,ONLINE COURS
PHYT M8311,MGMT INTEGUMENTARY IMPAIRMENTS,"This 8-week course focuses on the physical therapy management for individuals with impairments to their skin and its associated structures including the hair, nails, and glands. Myers (2004) notes the number of individuals with open wounds treated by physical therapists will only increase due to an aging population, the increased prevalence of chronic diseases and the growth of comorbidities such as diabetes.  This course presents the physical therapy diagnosis and management of clients with integumentary impairments with an emphasis on open wounds and burns. Principles of skin anatomy, wound healing physiology, and factors affecting wound repair provides the foundational knowledge necessary for understanding the principles of integumentary impairments. Physical therapy examination (patient, skin, and wound) and interventions (setting up a sterile field sharp debridement, management of infection, dressing selection, compressive wrapping, and modalities available for adjunctive care) are covered. Wound etiologies including acute surgical wounds, pressure, vascular and neuropathic ulcers encountered in the clinical arena and current surgical procedures that facilitate wound healing and closure are delineated. The principles of burn injury including burn assessment, types of burn injuries, classification by level of tissue involvement, burn severity, and systematic complications of the cardiovascular, pulmonary, and immune systems are covered.  A multidisciplinary patient management model and implications to physical therapists are discussed.
",Debra Krasinski,,,14427,Health Science,M8311-20211-082,MGMT INTEGUMENTARY IMPAIR,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8311-20211-082/,,,,2,,,20211PHYT8311M082,HYBRID ONLIN
PHYT M8560,PROFESSIONAL LEADERSHIP & DEVELOPMENT II,"This course will focus on three content areas:  1) PT as an educator including communication, cultural competence, and conflict management skills, 2) PT role in health and wellness as it related to ergonomics, and 3) ethical and jurisprudent practice incorporating the APTA Core Values and Code of Ethics.  Participants will add to their digital professional portfolio that allows for reflection on the three-year educational journey, and participate in a leadership and service role. The assignments are distributed among the three content areas.This 16-week course, during the second year of the DPT curriculum, is the third in a series of 4 courses designed to educate students about the multiple dimensions of professional practice in contemporary physical therapy.  The courses explore the professional roles of the PT as a clinician, educator and advocate and address trans-curricular themes including leadership, service, health promotion, advocacy, teaching & learning, interprofessional teamwork and self-reflection, culminating in the creation of a digital portfolio. The course series will include broad exposure to a variety of professional and personal development experiences and expect more in-depth engagement in the student’s chosen area of focus.
",Debra Krasinski,,,14428,Health Science,M8560-20211-082,Leadership & Development,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8560-20211-082/,,,,2,,,20211PHYT8560M082,LECTURE
PHYT M8610,PT MGMT ORTHOPEDIC CONDITIONS I,"This course is the first in a series of four, which applies the Patient Management Model to musculoskeletal conditions associated with the hip. Examination, evaluation, diagnosis, prognosis, intervention and outcome assessment for the hip is linked with diagnostic imaging and conservative and surgical management. Interventions integrate joint and soft tissue manual therapy techniques with therapeutic exercise. Emphasis is placed on clinical decision-making and evidenced-based practice in individuals with orthopedic conditions. Exercise applications that are utilized throughout lifespan that address identified impairments; activity and participation limitations are emphasized. Students will apply clinical decision-making strategies to practice, design, modify and progress exercise programs with proper biomechanical alignment and proper muscle balance for optimal performance. This course will be given in a flipped hybridlearning format consisting of traditional face-to-face classroom time, asynchronous on-line video lectures, integrated clinical experiences, as well as face-to-face classroom time for active learning seminars for higher-level activities to solve problems and apply what has been learned outside the classroom to new situations. The active learning strategies facilitate “thinking on your feet.” Students will need to prepare before a class session and then apply what was learned in face-to-face class meetings as well as the video lectures.
",,,,14818,Health Science,M8610-20211-081,Orthopedics,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8610-20211-081/,,,,2,,,20211PHYT8610M081,HYBRID ONLIN
PHYT M8613,PT MGMT ORTHOPEDIC CONDITIONS IV,"This is the final course in the orthopedic series offering the student an integrated approach to the theoretical and practical basis of clinical practice for musculoskeletal conditions of the spine.  Critical thinking and problem solving is highlighted in anatmosphere of higher learning where cutting edge management of musculoskeletal spinal conditions is coordinated with contemporary research. The course is an evidence-based approach to the examination, evaluation, diagnosis, prognosis and intervention of musculoskeletal spinal dysfunctions. The biomechanical model serves as a basis for synthesis of several evaluation and management models including but not limited to Australian, Treatment Based Classification, Osteopathic, Pathoanatomical and McKenzie System. Differential diagnosis and prognosis is interpreted in light of orthopedic manual physical spinal examination findings.  The relationship between examination findings, biopsychosocial nature of spine pain and intervention strategies is explored. The student continues to develop manual therapy skills integrated with patient education and therapeutic exercise.
",,,,14819,Health Science,M8613-20211-082,Orthopedics,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8613-20211-082/,,,,5,,,20211PHYT8613M082,HYBRID ONLIN
PHYT M8621,PT MGMT ADULT NEURO COND II,"This course is the second in a two part series, which applies the Patient Management Model to neuromuscular conditions. While the first course emphasized Stroke, this course deals with all the other neuromuscular conditions that are commonly seen by physical therapy.This course is divided into 2 sections: Part A deals with spinal cord injury and Part B emphasizes demyelinating diagnoses, peripheral neuropathies, basal ganglia disorders, amyotrophic lateral sclerosis (ALS), Post-Polio syndrome (PPS), Myasthenia Gravis (MG), inflammatory myopathies, Central Nervous System tumors and vestibular disorders. Examination, intervention, progression and outcome assessment for individuals with these neuromuscular disorders are linked to the anatomical, physiological and pathological considerations. Emphasis is placed on clinical decision-making, critiquing impaired movement patterns and evidenced-based practice in individuals with spinal cord injury and neuromuscular disorders.
",,,,14820,Health Science,M8621-20211-082,Adult Neuro,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8621-20211-082/,,,,5,,,20211PHYT8621M082,HYBRID ONLIN
PHYT M8637,PROSTHETICS,"This is the second of a pair of courses on orthotics and prosthetics in physical therapy.  This course emphasizes knowledge of prosthetic components and principles of biomechanics in the application, analysis, evaluation, and prescription of prosthetics in the context of comprehensive care of those with upper- and lower-extremity amputation.  Students in this course will expand their knowledge of prostheses used in physical therapy for those with upper- and lower-extremity amputation.  Emphasis will be placed on biomechanical principles, the available evidence base, and clinical evaluation and management considerations underlying the clinical decision making of prosthetic prescription and clinical care for the individual patient/client.  Particular attention will be paid to developing gait assessment skills to allow evaluation of gait abnormalities that can be affected with prostheses including the determination of a comprehensive plan of care to address gait dysfunction.
",,,,14821,Health Science,M8637-20211-082,,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8637-20211-082/,,,,2,,,20211PHYT8637M082,HYBRID ONLIN
PHYT M8705,EVIDENCE BASED PRACTICE II,"The second course in the Evidence Based Practice series provides physical therapy students the knowledge and skills to become an evidence-based practitioner.  This course builds on PHYT M8704, providing students with knowledge and skills regarding physical therapy intervention studies. Students will critically appraise primary and secondary sources, interpret descriptive and inferential statistics, calculate clinical significance, establish level of evidence, and make an appropriate clinical recommendation. Students, in consultation with faculty, will attend small group sessions to evaluate individual randomized controlled trials and systematic reviews.
",,,,14822,Health Science,M8705-20211-081,EVIDENCE BASED PRACT II,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8705-20211-081/,,,,2,PHYT M8704,,20211PHYT8705M081,ONLINE COURS
PHYT M8854,RESEARCH PRACTICUM II,"This is a 16-week elective that provides students with hands-on experience in clinical research under the direct supervision of faculty. Students participate in a variety of research activities pertaining to the collection, analysis and interpretation of data. Specific course objectives are developed individually according to faculty expectations and the current phase of the on-going research.  Research Practicum II builds on PHYT M8853 and is designed to provide students with the opportunity to integrate the knowledge obtained in the evidence-based courses with supervised hands-on research experience. The elective provides the student with foundational knowledge and skill in the development and implementation of a research protocol targeting the student’s ability to synthesize and organize finding into a cogent written and/or oral research presentation. During this semester, students will work to complete data collection and analysis in preparation for presenting their work in the third year.
",,,,14823,Health Science,M8854-20211-082,Evidence-Based Practice,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M8854-20211-082/,,,,1,PHYT M8853,,20211PHYT8854M082,HYBRID ONLIN
PHYT M9200,CLINICAL INTERNSHIP,"This is the third and final full-time clinical education experience.  Students in good academic standing who have satisfactorily completed all prerequisite professional courses for a total of 18 weeks of full-time clinical education. Students may be placed in 1 or 2 different clinical practice areas depending on interests related to projected practice postgraduation. This final clinical education experience provides students with an opportunity to further develop skills used in the First Clinical Education Experience and the Intermediate Clinical Education Experience as well as practice new skills in conjunction with the advanced seminar course and electives taken in preparation for entry-level practice. Students are required to give an in-service or case study presentation in partial fulfillment of the requirements of this experience.
",,,,14826,Health Science,M9200-20211-083,Clinical,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/M9200-20211-083/,,,,0,,,20211PHYT9200M083,INTERNSHIP
PHYT M9800,Physical Therapy Doctoral Seminar,"Each semester, the doctoral seminar course is required for learners enrolled in the Doctor of Education program in Movement Science (Physical Therapy). The Physical Therapy Doctoral Seminar includes presentations by invited speakers, doctoral students, and faculty members.   The course will facilitate the development of the learners’ dissertation research ideas and skills. Learners will lead discussions and presentations on their dissertation research topics, attend presentations of other learners’ work, and participate in discussions of the presented research.  Invited speakers will describe current or past research, identify challenges involved in their work, and highlight research conceptualization, approaches, methods, and data analysis.  Guest speakers will review the research arc in various physical therapy research areas in the US and internationally and discuss grant funding plans to support research programs.   The course will examine the importance of the multiple scholarly research formats (platform and poster presentations, the doctoral preparation of the proposal, and thesis presentation). 
",,,,14824,Presbyterian Hospital,N9800-20211-083,Physical Therapy Doctoral,Physical Therapy,PHYT,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PHYT/N9800-20211-083/,,,,1,,,20211PHYT9800N083,ONLINE COURS
PLAN A4010,PLANNING FOR URBAN ENERGY SYSTEMS,,Peter J Marcotullio,9:00am,11:00am,12727,Morningside,A4010-20211-001,PLANNING FOR URBAN ENERGY,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4010-20211-001/,ONLINE ONLY,,"Architecture
Columbia College
Engineering:Undergraduate
GSAS
General Studies
SIPA",3,,R,20211PLAN4010A001,LECTURE
PLAN A4050,UP ELECT INTERNSHIP,,Emily L Junker,,,12728,Morningside,A4050-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4050-20211-001/,,,"Architecture
GSAS",1.5,,,20211PLAN4050A001,INTERNSHIP
PLAN A4151,ECONOMICS FOR PLANNERS,"Formal background in economics is not required. A review of the basic concepts and methods of urban economics, with a major emphasis on location and land-use economics. Examination of both equilibrium-based models and the new critical models derived from analyses of the production process and spatial organization.
",,7:00pm,9:00pm,12729,Morningside,A4151-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4151-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,R,20211PLAN4151A001,LECTURE
PLAN A4312,RE FINANCE II: CASE STUDIES,,,6:30pm,8:30pm,12823,Morningside,A4312-20211-001,RE FINANCE II: CASE STUDI,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4312-20211-001/,To be announced,,Architecture,3,,W,20211PLAN4312A001,LECTURE
PLAN A4312,RE FINANCE II: CASE STUDIES,,,6:30pm,8:30pm,12826,Morningside,A4312-20211-002,RE FINANCE II: CASE STUDI,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4312-20211-002/,To be announced,,Architecture,3,,W,20211PLAN4312A002,LECTURE
PLAN A4320,URBAN DESIGN FOR PLANNERS,,Stefan Al,7:00pm,9:00pm,12730,Morningside,A4320-20211-001,,"Architecture, Planning and Preservation",PLAN,http://culpa.info/professors/2951,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4320-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,M,20211PLAN4320A001,WORKSHOP
PLAN A4326,REAL ESTATE EXCEL MODELING TUTORIAL II,,Chok S Lei,6:30pm,8:30pm,13302,Morningside,A4326-20211-001,RE EXCEL MODELING TUTORIA,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4326-20211-001/,ONLINE ONLY,,Architecture,0,,R,20211PLAN4326A001,TUTORIAL
PLAN A4327,REAL ESTATE MODELING TUTORIAL II,,Johnny C Din,4:30pm,6:00pm,13303,Morningside,A4327-20211-001,RE MODELING TUTORIAL II,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4327-20211-001/,ONLINE ONLY,,Architecture,0,,W,20211PLAN4327A001,TUTORIAL
PLAN A4620,PUB FINANCING OF URBAN DEVPT,,Richard M Froehlich,6:30pm,8:30pm,12731,Morningside,A4620-20211-001,PUB FINANCING OF URBAN DE,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A4620-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,M,20211PLAN4620A001,LECTURE
PLAN A6050,RED ELECTIVE INTERNSHIP,,,,,12829,Morningside,A6050-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6050-20211-001/,,,Architecture,1.5,,,20211PLAN6050A001,INTERNSHIP
PLAN A6052,PLANNING LAW,,Moira O'Neill-Hutson,9:00am,11:00am,12732,Morningside,A6052-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6052-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,T,20211PLAN6052A001,LECTURE
PLAN A6065,ENVIRONMENTAL IMPACT ASSESSMNT,,Graham L Trelstad,9:00am,11:00am,12733,Morningside,A6065-20211-001,ENVIRONMENTAL IMPACT ASSE,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6065-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,M,20211PLAN6065A001,LECTURE
PLAN A6067,ON SPATIAL EXCLUSN & PLAN,,Hiba Bou Akar,11:00am,1:00pm,12734,Morningside,A6067-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6067-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,W,20211PLAN6067A001,SEMINAR
PLAN A6104,ACCESS + MOBILITY IN CITI,,Jitendra Bajpai,11:00am,1:00pm,12735,Morningside,A6104-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6104-20211-001/,ONLINE ONLY,,"Architecture
GSAS",1.5,,T,20211PLAN6104A001,SEMINAR
PLAN A6108,LAND USE PLANNING,,Jonathan Martin,9:00am,11:00am,12736,Morningside,A6108-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6108-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,W,20211PLAN6108A001,LECTURE
PLAN A6113,EXPLORING URBN DATA,,Boyeong Hong,7:00pm,9:00pm,12737,Morningside,A6113-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6113-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,W,20211PLAN6113A001,SEMINAR
PLAN A6121,PRACTICUM: RES PLANNING,,Kate Dunham,11:00am,1:00pm,12741,Morningside,A6121-20211-001,,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6121-20211-001/,ONLINE ONLY,,"Architecture
GSAS",1.5,,M,20211PLAN6121A001,SEMINAR
PLAN A6212,DEVELOPING AFFORDABLE HOUSING,,,11:00am,1:00pm,12830,Morningside,A6212-20211-001,DEVELOPING AFFORDABLE HOU,"Architecture, Planning and Preservation",PLAN,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6212-20211-001/,ONLINE ONLY,,Architecture,1.5,,T,20211PLAN6212A001,LECTURE
PLAN A6232,ADVANCED SPATIAL ANALYSIS,,Leah M Meisterlin,9:00am,11:00am,12743,Morningside,A6232-20211-001,,"Architecture, Planning and Preservation",PLAN,http://culpa.info/professors/12432,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/PLAN/A6232-20211-001/,ONLINE ONLY,,"Architecture
GSAS",3,,R,20211PLAN6232A001,LECTURE
